id,user_id,action,resource,resource_id,ip_address,success,timestamp
322,571,USER_DELETE,configs,9,10.3.1.230,True,2023-05-14 07:32:17
323,171,DATA_EXPORT,logs,196,10.0.118.50,True,2023-08-12 05:49:52
324,526,PERMISSION_CHANGE,clients,31,10.2.137.224,True,2023-04-13 09:54:33
325,190,PERMISSION_CHANGE,contracts,102,10.1.214.35,True,2023-08-08 04:56:10
326,240,REPORT_DOWNLOAD,reports,76,10.0.194.171,True,2023-08-08 10:53:39
327,91,LOGIN,users,178,10.0.43.7,False,2023-09-13 11:06:20
328,135,DATA_EXPORT,api_keys,163,10.2.90.217,False,2023-05-27 04:32:54
329,290,LOGIN,logs,111,10.1.126.81,True,2023-01-07 18:08:03
330,225,ADMIN_ACCESS,backups,193,10.0.164.146,True,2023-09-09 12:48:32
331,317,REPORT_DOWNLOAD,logs,163,10.2.79.75,False,2023-09-27 09:04:42
332,257,ADMIN_ACCESS,clients,87,10.3.161.9,True,2023-04-01 01:51:56
333,109,REPORT_DOWNLOAD,reports,43,10.1.42.104,True,2023-02-13 08:44:03
334,239,DATA_EXPORT,users,193,10.2.4.113,False,2023-01-20 23:36:27
335,142,ADMIN_ACCESS,clients,174,10.2.253.171,False,2023-07-08 00:14:30
336,58,USER_DELETE,invoices,162,10.1.212.28,True,2023-10-08 00:28:59
337,196,USER_DELETE,users,133,10.2.133.179,True,2023-10-28 09:36:14
338,555,USER_DELETE,invoices,182,10.3.143.225,False,2023-02-21 09:11:00
339,467,PROFILE_UPDATE,configs,159,10.1.58.221,False,2023-04-18 10:31:03
340,158,USER_DELETE,api_keys,31,10.2.246.118,True,2023-06-03 14:42:57
341,303,USER_DELETE,backups,51,10.2.37.249,True,2023-06-07 04:09:15
342,310,INVOICE_DOWNLOAD,logs,195,10.3.79.155,True,2023-10-04 18:36:52
343,151,USER_DELETE,clients,54,10.1.13.220,True,2023-06-01 05:06:35
344,578,DATA_EXPORT,api_keys,162,10.2.178.27,True,2023-03-19 11:06:26
345,2,BACKUP_TRIGGER,invoices,90,10.1.191.109,False,2023-10-20 15:15:21
346,558,DATA_EXPORT,backups,74,10.1.164.11,True,2023-07-12 15:25:28
347,222,ADMIN_ACCESS,reports,145,10.0.175.17,False,2023-03-04 16:36:49
348,178,LOGOUT,api_keys,44,10.0.176.151,True,2023-02-02 05:45:11
349,344,PERMISSION_CHANGE,logs,54,10.1.67.100,False,2023-06-19 05:36:13
350,300,PERMISSION_CHANGE,invoices,137,10.2.122.184,True,2023-05-20 13:22:53
351,173,ADMIN_ACCESS,api_keys,156,10.1.31.157,True,2023-10-08 17:12:35
352,308,BACKUP_TRIGGER,contracts,115,10.1.203.74,False,2023-09-07 06:14:08
353,279,API_KEY_CREATE,backups,118,10.0.186.112,True,2023-01-27 00:54:14
354,500,USER_CREATE,backups,97,10.2.170.71,True,2023-07-21 12:19:24
355,520,LOGOUT,clients,102,10.0.148.124,False,2023-06-05 01:23:24
356,164,API_KEY_CREATE,reports,121,10.2.36.27,True,2023-01-05 06:18:37
357,131,USER_DELETE,invoices,152,10.2.227.60,False,2023-07-07 19:33:06
358,522,USER_DELETE,configs,6,10.0.170.191,False,2023-07-01 18:19:28
359,588,ADMIN_ACCESS,clients,50,10.1.125.6,True,2023-02-09 04:57:02
360,404,LOGIN,contracts,66,10.2.5.104,True,2023-08-07 11:44:44
361,524,ADMIN_ACCESS,backups,79,10.1.152.18,True,2023-06-26 19:54:34
362,355,ADMIN_ACCESS,api_keys,46,10.1.220.73,True,2023-08-19 22:13:16
363,77,API_KEY_CREATE,api_keys,155,10.0.137.136,True,2023-01-15 00:50:55
364,355,INVOICE_DOWNLOAD,invoices,200,10.2.255.90,True,2023-01-08 00:25:28
365,372,REPORT_DOWNLOAD,backups,62,10.0.141.91,True,2023-03-26 05:00:08
366,583,DATA_EXPORT,api_keys,200,10.2.62.42,False,2023-03-09 04:41:24
367,239,INVOICE_DOWNLOAD,logs,139,10.0.24.56,True,2023-10-03 22:31:55
368,197,BACKUP_TRIGGER,api_keys,91,10.2.60.163,True,2023-10-26 19:33:06
369,333,API_KEY_CREATE,users,197,10.2.119.13,True,2023-10-16 21:25:41
370,161,BACKUP_TRIGGER,invoices,179,10.2.174.225,True,2023-10-17 09:59:57
371,49,CONFIG_CHANGE,backups,34,10.2.68.117,False,2023-01-19 18:26:40
372,258,DATA_EXPORT,invoices,160,10.0.219.142,True,2023-07-13 15:24:14
373,583,REPORT_DOWNLOAD,contracts,45,10.0.235.135,True,2023-06-28 10:24:14
374,411,PASSWORD_CHANGE,api_keys,140,10.1.138.99,True,2023-03-01 04:15:32
375,425,LOGOUT,clients,131,10.1.106.228,True,2023-05-21 00:36:08
376,42,INVOICE_DOWNLOAD,reports,131,10.1.52.204,True,2023-07-12 04:35:08
377,330,ADMIN_ACCESS,logs,30,10.1.58.35,True,2023-03-15 05:02:29
378,416,BACKUP_TRIGGER,invoices,155,10.0.86.39,True,2023-03-04 14:44:47
379,590,API_KEY_CREATE,api_keys,80,10.1.245.180,False,2023-05-16 15:47:15
380,414,ADMIN_ACCESS,invoices,90,10.1.31.222,True,2023-03-10 05:04:34
381,356,PERMISSION_CHANGE,contracts,143,10.0.156.30,True,2023-01-15 18:29:48
382,402,PASSWORD_CHANGE,reports,90,10.2.73.189,True,2023-07-06 11:25:35
383,461,LOGIN,reports,48,10.1.229.212,True,2023-10-17 02:05:36
384,14,CONTRACT_VIEW,invoices,28,10.2.35.109,True,2023-03-15 05:53:07
385,417,CONFIG_CHANGE,reports,142,10.0.92.85,True,2023-10-02 03:12:34
386,158,PERMISSION_CHANGE,logs,163,10.1.25.30,True,2023-04-21 13:20:17
387,558,API_KEY_CREATE,configs,55,10.2.45.209,True,2023-04-23 12:58:40
388,213,API_KEY_CREATE,users,55,10.1.243.109,True,2023-10-19 15:17:28
389,485,LOGIN,users,9,10.0.111.251,False,2023-03-22 23:22:49
390,23,INVOICE_DOWNLOAD,users,108,10.2.31.135,True,2023-07-10 17:56:33
391,83,LOGIN,invoices,15,10.3.246.231,True,2023-03-12 07:50:24
392,585,ADMIN_ACCESS,backups,69,10.0.46.74,True,2023-02-07 09:26:48
393,597,CONFIG_CHANGE,api_keys,77,10.2.207.223,False,2023-07-16 13:16:05
394,539,LOGOUT,configs,95,10.1.159.166,True,2023-02-18 06:00:53
395,131,USER_DELETE,contracts,162,10.3.243.39,True,2023-04-17 00:34:24
396,609,PERMISSION_CHANGE,clients,38,10.2.75.83,False,2023-08-27 02:22:13
397,569,PASSWORD_CHANGE,configs,95,10.2.86.99,True,2023-01-16 06:07:45
398,108,ADMIN_ACCESS,clients,122,10.3.0.54,True,2023-02-04 21:44:09
399,618,BACKUP_TRIGGER,contracts,140,10.0.40.227,True,2023-09-26 14:04:35
400,77,BACKUP_TRIGGER,invoices,84,10.1.219.8,True,2023-09-26 16:33:29
401,386,USER_CREATE,reports,26,10.3.106.56,False,2023-05-09 16:03:49
402,312,USER_CREATE,api_keys,77,10.0.94.8,False,2023-07-09 16:28:26
403,39,PERMISSION_CHANGE,api_keys,117,10.3.155.166,True,2023-05-19 16:07:06
404,248,CONTRACT_VIEW,clients,121,10.3.112.11,True,2023-07-12 02:58:09
405,528,REPORT_DOWNLOAD,api_keys,127,10.2.18.45,True,2023-01-02 22:46:20
406,357,BACKUP_TRIGGER,api_keys,195,10.0.236.15,False,2023-10-24 17:10:08
407,495,CONFIG_CHANGE,invoices,33,10.2.144.93,False,2023-10-09 11:44:05
408,302,ADMIN_ACCESS,backups,92,10.0.247.1,True,2023-03-01 19:15:22
409,391,PROFILE_UPDATE,backups,31,10.1.135.247,True,2023-10-21 10:34:40
410,351,API_KEY_CREATE,reports,110,10.3.201.182,True,2023-01-23 00:03:06
411,604,PASSWORD_CHANGE,clients,60,10.3.137.253,True,2023-03-05 05:44:48
412,533,ADMIN_ACCESS,configs,1,10.3.101.53,True,2023-04-03 16:37:04
413,308,LOGIN,logs,45,10.3.117.28,False,2023-06-20 13:21:33
414,593,PASSWORD_CHANGE,invoices,149,10.1.79.29,False,2023-03-20 14:55:28
415,384,DATA_EXPORT,invoices,18,10.0.166.37,False,2023-10-10 22:49:30
416,595,CONTRACT_VIEW,clients,12,10.2.194.30,False,2023-09-06 20:17:48
417,439,INVOICE_DOWNLOAD,configs,159,10.2.146.200,True,2023-04-02 10:23:59
418,51,LOGIN,clients,5,10.3.92.167,True,2023-10-09 18:55:05
419,46,API_KEY_CREATE,contracts,10,10.0.86.10,False,2023-07-20 02:59:41
420,39,DATA_EXPORT,configs,24,10.0.6.231,False,2023-04-25 10:30:24
421,432,INVOICE_DOWNLOAD,configs,97,10.3.73.64,True,2023-09-11 05:47:37
422,548,PERMISSION_CHANGE,logs,53,10.0.216.189,True,2023-02-12 02:51:39
423,133,PROFILE_UPDATE,reports,116,10.2.106.1,False,2023-09-19 06:21:05
424,163,BACKUP_TRIGGER,clients,192,10.2.160.97,True,2023-03-13 21:46:14
425,17,LOGOUT,reports,128,10.1.57.21,True,2023-01-16 08:56:08
426,539,LOGIN,api_keys,43,10.1.244.190,True,2023-01-03 06:52:01
427,263,API_KEY_CREATE,contracts,83,10.3.158.188,False,2023-02-08 20:35:58
428,423,DATA_EXPORT,users,75,10.0.62.131,True,2023-02-26 08:04:22
429,449,LOGIN,contracts,13,10.2.105.147,True,2023-08-24 06:11:14
430,271,CONFIG_CHANGE,configs,3,10.3.78.43,False,2023-05-22 22:57:17
431,163,DATA_EXPORT,reports,130,10.1.148.217,True,2023-01-08 15:25:11
432,402,DATA_EXPORT,clients,128,10.2.221.94,False,2023-02-09 20:27:20
433,367,PROFILE_UPDATE,backups,65,10.2.17.181,True,2023-02-26 13:36:45
434,77,PERMISSION_CHANGE,users,3,10.1.246.200,True,2023-09-01 08:10:23
435,209,INVOICE_DOWNLOAD,api_keys,16,10.1.233.23,True,2023-08-01 16:31:38
436,191,LOGIN,clients,61,10.0.136.59,True,2023-09-28 05:40:56
437,373,CONFIG_CHANGE,backups,22,10.1.45.144,True,2023-03-16 12:30:59
438,434,API_KEY_CREATE,reports,136,10.0.231.44,True,2023-06-04 22:44:50
439,534,LOGOUT,reports,113,10.0.145.221,False,2023-06-24 08:24:06
440,601,ADMIN_ACCESS,users,90,10.1.224.85,True,2023-03-15 16:55:59
441,98,DATA_EXPORT,clients,162,10.3.93.213,True,2023-01-12 00:01:03
442,502,DATA_EXPORT,logs,176,10.0.63.237,True,2023-05-03 06:56:24
443,8,DATA_EXPORT,clients,23,10.1.223.225,True,2023-08-12 08:04:28
444,148,LOGIN,api_keys,23,10.2.119.97,False,2023-02-24 14:02:59
445,11,PROFILE_UPDATE,logs,125,10.2.250.18,True,2023-10-08 03:45:16
446,61,CONFIG_CHANGE,configs,79,10.2.210.242,False,2023-07-28 06:52:45
447,477,CONTRACT_VIEW,backups,82,10.1.121.126,False,2023-08-08 15:16:12
448,89,CONTRACT_VIEW,invoices,146,10.1.66.11,True,2023-06-27 09:42:07
449,403,USER_DELETE,configs,162,10.2.246.227,True,2023-02-14 20:15:39
450,216,PASSWORD_CHANGE,configs,86,10.2.45.116,True,2023-05-23 18:08:53
451,162,LOGOUT,backups,200,10.2.118.59,True,2023-01-10 01:59:51
452,225,ADMIN_ACCESS,logs,177,10.2.163.14,False,2023-07-12 01:29:38
453,53,PERMISSION_CHANGE,reports,17,10.1.154.204,True,2023-02-04 16:48:22
454,578,DATA_EXPORT,backups,109,10.0.25.163,True,2023-02-22 09:03:18
455,186,BACKUP_TRIGGER,backups,143,10.1.234.114,True,2023-04-01 03:16:17
456,227,REPORT_DOWNLOAD,backups,81,10.2.19.19,True,2023-10-07 10:11:53
457,268,INVOICE_DOWNLOAD,contracts,56,10.2.219.18,True,2023-05-03 18:41:28
458,223,LOGOUT,backups,133,10.2.176.107,True,2023-07-09 06:49:05
459,257,PASSWORD_CHANGE,backups,68,10.0.13.83,True,2023-04-13 10:35:51
460,371,API_KEY_CREATE,contracts,178,10.2.179.64,False,2023-05-21 14:31:35
461,617,BACKUP_TRIGGER,contracts,41,10.0.154.135,True,2023-04-25 01:39:37
462,499,CONFIG_CHANGE,api_keys,61,10.1.40.11,True,2023-09-21 07:17:34
463,247,USER_DELETE,configs,24,10.0.25.6,True,2023-05-09 02:55:03
464,150,API_KEY_CREATE,backups,121,10.3.199.28,True,2023-10-18 15:56:58
465,430,LOGIN,backups,79,10.1.16.93,True,2023-08-18 18:26:52
466,355,USER_CREATE,contracts,110,10.3.165.123,True,2023-09-14 08:34:48
467,303,PERMISSION_CHANGE,api_keys,193,10.3.255.166,False,2023-02-18 00:21:00
468,567,ADMIN_ACCESS,logs,89,10.3.11.237,True,2023-03-16 15:10:34
469,221,USER_DELETE,api_keys,104,10.1.224.209,True,2023-03-16 23:25:42
470,584,PERMISSION_CHANGE,contracts,69,10.0.123.219,True,2023-08-01 11:28:03
471,49,LOGIN,invoices,162,10.2.224.67,True,2023-04-02 23:36:31
472,94,API_KEY_CREATE,contracts,154,10.2.234.121,True,2023-02-18 07:15:37
473,452,LOGIN,configs,57,10.2.33.6,True,2023-07-14 18:44:53
474,243,BACKUP_TRIGGER,logs,138,10.3.173.242,False,2023-09-13 01:40:14
475,456,LOGIN,backups,61,10.0.75.141,True,2023-03-23 06:24:55
476,314,USER_DELETE,users,138,10.0.115.207,False,2023-01-09 21:56:11
477,164,USER_CREATE,logs,100,10.3.127.5,True,2023-04-05 09:46:05
478,370,PASSWORD_CHANGE,contracts,17,10.2.63.54,True,2023-04-28 04:55:09
479,210,CONFIG_CHANGE,logs,200,10.0.174.35,True,2023-04-24 14:17:58
480,40,API_KEY_CREATE,backups,59,10.3.0.56,False,2023-06-22 06:40:02
481,177,PERMISSION_CHANGE,contracts,19,10.2.251.216,True,2023-03-21 08:27:50
482,111,CONTRACT_VIEW,clients,115,10.3.62.56,True,2023-02-03 11:50:57
483,163,PASSWORD_CHANGE,logs,143,10.0.13.6,True,2023-06-21 12:51:22
484,132,LOGOUT,api_keys,58,10.2.6.142,True,2023-04-01 21:39:50
485,93,PASSWORD_CHANGE,users,61,10.0.207.243,True,2023-04-16 11:39:19
486,368,CONFIG_CHANGE,backups,143,10.3.63.229,True,2023-01-25 12:43:43
487,19,LOGIN,contracts,119,10.0.252.91,True,2023-09-27 22:51:55
488,101,ADMIN_ACCESS,backups,146,10.1.252.177,True,2023-03-09 14:29:22
489,374,LOGIN,reports,127,10.2.166.22,True,2023-02-01 20:56:52
490,235,INVOICE_DOWNLOAD,configs,107,10.1.225.244,True,2023-06-06 15:40:57
491,432,INVOICE_DOWNLOAD,contracts,47,10.1.167.246,True,2023-01-05 09:37:12
492,22,USER_CREATE,invoices,9,10.3.9.92,False,2023-01-26 04:37:08
493,409,PERMISSION_CHANGE,logs,152,10.0.233.41,True,2023-06-01 03:51:17
494,281,CONTRACT_VIEW,api_keys,123,10.1.212.11,False,2023-09-03 08:39:23
495,41,USER_CREATE,logs,117,10.2.245.77,True,2023-07-28 21:14:17
496,263,PROFILE_UPDATE,api_keys,32,10.3.246.58,True,2023-05-07 03:25:06
497,461,DATA_EXPORT,invoices,200,10.2.143.30,True,2023-10-28 08:41:09
498,70,PERMISSION_CHANGE,logs,42,10.2.37.32,True,2023-05-03 04:00:20
499,597,REPORT_DOWNLOAD,clients,118,10.2.67.91,True,2023-07-22 22:53:50
500,341,BACKUP_TRIGGER,api_keys,133,10.0.172.219,True,2023-04-20 08:09:07
501,526,REPORT_DOWNLOAD,backups,178,10.1.10.17,True,2023-06-02 07:23:29
502,153,ADMIN_ACCESS,backups,90,10.2.239.205,True,2023-02-15 13:34:38
503,80,PROFILE_UPDATE,clients,157,10.2.219.207,True,2023-01-06 23:37:12
504,36,API_KEY_CREATE,contracts,24,10.1.24.184,True,2023-06-19 23:28:05
505,587,LOGIN,clients,198,10.1.116.165,False,2023-08-09 20:59:32
506,422,PROFILE_UPDATE,users,169,10.2.110.67,True,2023-08-21 08:09:13
507,525,LOGOUT,invoices,194,10.3.124.250,True,2023-07-23 07:03:05
508,499,PERMISSION_CHANGE,users,194,10.3.84.227,True,2023-03-01 11:33:02
509,151,REPORT_DOWNLOAD,configs,8,10.3.192.90,True,2023-07-20 13:14:59
510,408,USER_DELETE,reports,35,10.3.216.74,False,2023-07-13 18:37:18
511,306,PERMISSION_CHANGE,api_keys,172,10.1.44.36,True,2023-08-09 21:31:10
512,99,REPORT_DOWNLOAD,contracts,4,10.2.186.35,True,2023-03-17 06:15:08
513,311,USER_CREATE,users,117,10.3.32.67,True,2023-10-16 11:53:41
514,320,USER_DELETE,contracts,142,10.3.97.118,True,2023-08-13 02:24:14
515,232,PASSWORD_CHANGE,invoices,86,10.1.95.240,True,2023-02-04 04:06:35
516,611,REPORT_DOWNLOAD,invoices,137,10.0.210.168,True,2023-08-08 23:00:44
517,4,PASSWORD_CHANGE,api_keys,65,10.2.79.66,False,2023-01-13 06:48:04
518,549,ADMIN_ACCESS,users,29,10.1.234.181,True,2023-06-14 05:49:53
519,145,LOGOUT,api_keys,115,10.1.240.145,True,2023-04-21 23:29:23
520,371,LOGIN,clients,28,10.3.225.108,True,2023-05-04 22:54:22
521,493,INVOICE_DOWNLOAD,invoices,109,10.2.199.47,False,2023-10-16 19:44:02
522,371,USER_DELETE,users,132,10.0.98.121,True,2023-06-19 07:12:58
523,423,CONFIG_CHANGE,contracts,150,10.3.218.240,True,2023-07-28 06:06:31
524,344,LOGIN,reports,46,10.3.88.47,True,2023-02-28 08:17:26
525,16,LOGIN,logs,181,10.2.112.5,True,2023-07-17 16:06:49
526,366,INVOICE_DOWNLOAD,configs,174,10.2.167.119,True,2023-06-03 20:11:03
527,118,LOGIN,reports,130,10.3.52.67,True,2023-09-13 21:26:51
528,534,USER_DELETE,api_keys,82,10.0.165.116,True,2023-02-18 07:46:06
529,489,BACKUP_TRIGGER,api_keys,194,10.2.149.119,True,2023-06-19 00:19:54
530,9,LOGIN,users,178,10.0.167.204,True,2023-02-14 03:05:56
531,14,API_KEY_CREATE,users,22,10.2.94.39,True,2023-06-01 01:16:55
532,519,CONTRACT_VIEW,clients,125,10.3.75.55,True,2023-02-07 18:31:27
533,486,INVOICE_DOWNLOAD,configs,11,10.2.222.188,False,2023-03-15 05:56:56
534,542,USER_CREATE,reports,144,10.1.148.113,True,2023-04-19 21:13:25
535,306,CONTRACT_VIEW,clients,97,10.0.214.71,False,2023-10-27 21:53:23
536,146,USER_DELETE,backups,146,10.0.222.196,False,2023-08-03 10:11:12
537,208,LOGOUT,invoices,121,10.2.236.113,True,2023-10-14 15:34:55
538,611,REPORT_DOWNLOAD,reports,38,10.3.58.31,True,2023-09-07 09:50:20
539,54,LOGOUT,reports,108,10.2.56.143,False,2023-10-14 07:38:18
540,163,PASSWORD_CHANGE,users,135,10.3.38.59,True,2023-03-07 06:10:14
541,601,LOGIN,clients,92,10.1.116.135,True,2023-09-25 00:41:46
542,320,DATA_EXPORT,backups,99,10.2.151.12,False,2023-08-27 14:39:08
543,3,PROFILE_UPDATE,clients,36,10.0.92.127,True,2023-04-06 17:01:55
544,141,BACKUP_TRIGGER,users,140,10.3.168.147,True,2023-01-23 03:07:18
545,113,PROFILE_UPDATE,contracts,131,10.0.189.116,True,2023-03-11 19:19:17
546,381,PASSWORD_CHANGE,backups,117,10.1.164.213,False,2023-03-24 11:45:32
547,180,LOGOUT,backups,1,10.1.134.36,True,2023-04-24 03:32:51
548,291,REPORT_DOWNLOAD,configs,116,10.0.178.40,True,2023-03-02 04:07:45
549,370,LOGOUT,clients,1,10.3.36.100,True,2023-04-06 02:36:27
550,558,USER_CREATE,backups,173,10.3.203.50,True,2023-01-08 06:41:44
551,160,DATA_EXPORT,clients,116,10.3.81.147,True,2023-01-04 03:41:04
552,22,ADMIN_ACCESS,configs,162,10.1.206.177,False,2023-06-15 22:16:31
553,253,INVOICE_DOWNLOAD,invoices,181,10.0.71.19,True,2023-01-05 12:41:06
554,313,CONFIG_CHANGE,logs,102,10.0.235.220,False,2023-01-14 16:14:25
555,105,USER_CREATE,logs,13,10.0.178.159,True,2023-09-07 13:42:49
556,28,PASSWORD_CHANGE,api_keys,97,10.2.27.248,False,2023-07-06 18:53:57
557,440,USER_DELETE,api_keys,24,10.1.192.108,True,2023-02-06 12:18:36
558,294,USER_CREATE,contracts,120,10.2.0.181,False,2023-05-12 05:29:57
559,60,LOGOUT,invoices,97,10.0.187.244,True,2023-03-01 04:21:49
560,307,API_KEY_CREATE,logs,8,10.1.74.233,True,2023-09-25 21:25:17
561,322,PASSWORD_CHANGE,reports,183,10.1.253.40,True,2023-06-08 04:23:52
562,163,LOGOUT,configs,194,10.3.111.150,True,2023-10-08 09:25:41
563,433,ADMIN_ACCESS,backups,155,10.2.191.237,False,2023-04-10 22:52:03
564,327,LOGOUT,users,67,10.0.11.145,True,2023-06-09 12:07:22
565,271,LOGOUT,contracts,178,10.2.118.69,True,2023-10-16 12:35:08
566,425,PROFILE_UPDATE,contracts,144,10.2.124.226,True,2023-04-28 16:32:40
567,500,LOGIN,contracts,174,10.1.234.60,True,2023-03-27 05:13:28
568,183,BACKUP_TRIGGER,api_keys,84,10.3.140.51,False,2023-02-06 10:13:21
569,387,CONTRACT_VIEW,invoices,109,10.3.249.230,True,2023-08-17 23:01:15
570,421,DATA_EXPORT,api_keys,21,10.1.199.203,True,2023-03-21 22:17:13
571,100,API_KEY_CREATE,contracts,130,10.2.96.176,True,2023-06-20 05:20:35
572,222,PROFILE_UPDATE,invoices,47,10.3.220.54,True,2023-04-28 07:48:22
573,197,USER_DELETE,users,130,10.1.177.177,True,2023-09-14 12:06:41
574,89,API_KEY_CREATE,invoices,40,10.2.18.204,True,2023-05-18 11:24:16
575,549,USER_DELETE,backups,41,10.0.220.3,False,2023-03-25 01:47:28
576,195,USER_CREATE,configs,132,10.1.206.160,True,2023-04-11 15:02:24
577,394,LOGIN,logs,45,10.2.236.183,True,2023-07-23 17:25:55
578,438,PASSWORD_CHANGE,clients,119,10.1.76.77,True,2023-06-22 08:59:31
579,134,LOGIN,contracts,150,10.2.250.141,True,2023-09-27 15:45:36
580,141,REPORT_DOWNLOAD,configs,25,10.1.218.162,True,2023-01-21 02:51:08
581,245,REPORT_DOWNLOAD,api_keys,94,10.3.41.56,True,2023-02-05 02:05:24
582,77,ADMIN_ACCESS,api_keys,181,10.3.242.36,True,2023-02-11 14:27:34
583,556,CONFIG_CHANGE,reports,183,10.2.214.43,True,2023-06-03 12:36:42
584,448,CONFIG_CHANGE,contracts,156,10.1.128.112,True,2023-04-11 02:46:30
585,429,USER_CREATE,backups,151,10.2.13.188,False,2023-04-14 14:01:17
586,209,ADMIN_ACCESS,invoices,65,10.2.43.230,False,2023-02-01 07:04:07
587,144,LOGOUT,contracts,33,10.0.83.171,True,2023-07-16 02:53:03
588,139,USER_CREATE,reports,158,10.0.253.92,True,2023-06-20 11:47:28
589,392,PERMISSION_CHANGE,reports,139,10.2.201.224,True,2023-07-15 18:08:15
590,86,CONTRACT_VIEW,invoices,40,10.2.64.82,True,2023-03-27 21:36:15
591,236,CONFIG_CHANGE,api_keys,104,10.0.136.154,False,2023-05-03 14:10:36
592,113,ADMIN_ACCESS,contracts,10,10.0.240.136,True,2023-08-26 03:23:09
593,506,PERMISSION_CHANGE,invoices,56,10.1.35.88,True,2023-08-18 23:37:58
594,590,ADMIN_ACCESS,configs,12,10.3.235.2,False,2023-07-14 06:43:43
595,28,ADMIN_ACCESS,clients,77,10.1.247.216,True,2023-02-04 09:03:44
596,585,ADMIN_ACCESS,clients,23,10.1.96.57,True,2023-04-19 06:44:26
597,429,ADMIN_ACCESS,invoices,10,10.0.173.46,True,2023-06-01 07:21:51
598,143,PERMISSION_CHANGE,contracts,59,10.2.194.209,True,2023-02-13 15:59:04
599,193,LOGOUT,invoices,98,10.2.132.125,True,2023-05-17 12:47:23
600,354,BACKUP_TRIGGER,clients,142,10.3.185.170,True,2023-03-23 03:49:17
601,398,LOGIN,api_keys,185,10.1.80.8,True,2023-01-21 03:36:37
602,573,LOGIN,users,123,10.2.1.187,True,2023-03-03 15:04:57
603,603,LOGIN,backups,113,10.3.194.131,False,2023-09-08 06:15:38
604,358,PROFILE_UPDATE,configs,87,10.0.180.20,True,2023-10-01 07:23:51
605,410,API_KEY_CREATE,configs,39,10.1.254.204,True,2023-09-09 13:32:30
606,196,USER_CREATE,backups,100,10.0.53.115,False,2023-04-03 05:19:35
607,587,PERMISSION_CHANGE,logs,58,10.2.223.137,True,2023-02-28 00:41:00
608,327,INVOICE_DOWNLOAD,api_keys,76,10.1.170.129,True,2023-10-11 05:07:56
609,591,PERMISSION_CHANGE,invoices,106,10.3.199.216,True,2023-10-13 07:26:39
610,149,PROFILE_UPDATE,api_keys,161,10.3.42.42,True,2023-01-04 18:38:39
611,351,PROFILE_UPDATE,configs,198,10.2.126.164,True,2023-02-23 17:38:18
612,476,USER_DELETE,users,189,10.0.16.36,True,2023-09-03 13:20:51
613,391,CONFIG_CHANGE,backups,139,10.2.133.146,True,2023-06-24 06:49:27
614,93,REPORT_DOWNLOAD,backups,119,10.2.96.87,True,2023-05-25 18:03:39
615,261,LOGOUT,clients,119,10.0.113.90,True,2023-07-09 03:00:13
616,459,DATA_EXPORT,reports,27,10.0.29.136,True,2023-04-21 08:14:35
617,531,PROFILE_UPDATE,logs,32,10.1.31.89,True,2023-10-02 16:25:30
618,118,CONFIG_CHANGE,users,142,10.1.239.120,False,2023-07-08 01:56:05
619,5,CONFIG_CHANGE,contracts,27,10.0.155.163,True,2023-04-09 11:39:04
620,194,USER_DELETE,api_keys,182,10.1.108.192,True,2023-07-09 01:47:01
621,521,USER_CREATE,invoices,76,10.0.28.27,True,2023-10-01 18:04:09
622,496,DATA_EXPORT,users,150,10.3.32.144,True,2023-08-20 00:20:40
623,102,PROFILE_UPDATE,logs,20,10.2.42.152,True,2023-10-18 18:19:59
624,76,BACKUP_TRIGGER,clients,144,10.3.127.143,False,2023-01-17 00:08:32
625,430,ADMIN_ACCESS,backups,148,10.2.159.180,True,2023-01-27 09:29:54
626,570,USER_DELETE,backups,193,10.0.66.99,True,2023-10-03 20:32:46
627,371,CONTRACT_VIEW,invoices,87,10.0.222.218,True,2023-06-05 10:01:35
628,92,INVOICE_DOWNLOAD,invoices,18,10.1.161.242,True,2023-02-15 13:48:18
629,57,PERMISSION_CHANGE,contracts,24,10.2.106.4,True,2023-10-02 01:31:10
630,518,LOGIN,backups,130,10.0.5.246,True,2023-04-14 17:45:11
631,363,INVOICE_DOWNLOAD,api_keys,143,10.2.107.19,True,2023-02-16 05:59:17
632,33,PROFILE_UPDATE,contracts,172,10.2.188.164,True,2023-02-01 00:42:58
633,341,CONFIG_CHANGE,configs,80,10.3.222.190,True,2023-09-25 15:01:45
634,212,CONFIG_CHANGE,reports,175,10.0.162.216,True,2023-10-24 11:16:46
635,418,API_KEY_CREATE,clients,101,10.2.55.186,True,2023-06-21 15:13:58
636,534,PERMISSION_CHANGE,invoices,99,10.3.15.136,True,2023-08-24 23:58:37
637,346,CONFIG_CHANGE,configs,60,10.1.41.76,True,2023-07-02 11:07:08
638,236,ADMIN_ACCESS,users,125,10.3.188.172,True,2023-02-24 22:59:13
639,454,BACKUP_TRIGGER,users,152,10.1.200.164,True,2023-09-12 17:13:22
640,340,USER_DELETE,backups,144,10.2.77.204,True,2023-09-10 05:52:51
641,274,USER_DELETE,clients,130,10.2.49.3,True,2023-05-07 23:29:14
642,104,CONFIG_CHANGE,configs,152,10.0.230.138,True,2023-04-18 03:54:37
643,204,LOGIN,configs,71,10.2.251.103,True,2023-08-23 17:27:23
644,48,INVOICE_DOWNLOAD,reports,54,10.3.52.182,True,2023-02-02 17:11:09
